Timestamp (s),Eye State,EAR Value
0.0,OPEN,0.2989974937566269
0.06666666666666667,OPEN,0.2887663335425358
0.13333333333333333,OPEN,0.29907801750794566
0.2,OPEN,0.2927260668989942
0.26666666666666666,OPEN,0.28908636976412916
0.3333333333333333,OPEN,0.2889201188195058
0.4,OPEN,0.2859507386706597
0.4666666666666667,OPEN,0.2863627920070583
0.5333333333333333,CLOSED,0.2350193664266417
0.6,CLOSED,0.18093800602126298
0.6666666666666666,CLOSED,0.214797238292727
0.7333333333333333,CLOSED,0.24949419212475127
0.8,OPEN,0.2575664210135215
0.8666666666666667,OPEN,0.2578886401960485
0.9333333333333333,OPEN,0.2709872274879397
1.0,OPEN,0.27785751537817593
1.0666666666666667,OPEN,0.2891163999846803
1.1333333333333333,OPEN,0.29297222168386305
1.2,OPEN,0.2939400083009469
1.2666666666666666,OPEN,0.29271489843992343
1.3333333333333333,OPEN,0.2920958892468861
1.4,OPEN,0.29225242592025785
1.4666666666666666,OPEN,0.2988418342125508
1.5333333333333334,OPEN,0.29866584922206596
1.6,OPEN,0.29572817123919737
1.6666666666666667,OPEN,0.29281858743774125
1.7333333333333334,OPEN,0.2921012542935869
1.8,OPEN,0.2930739168621429
1.8666666666666667,OPEN,0.29150381095772515
1.9333333333333333,OPEN,0.2881088568840197
2.0,OPEN,0.2879743970543581
2.066666666666667,OPEN,0.2897207146169296
2.1333333333333333,OPEN,0.2836981941179439
2.2,OPEN,0.29255787267332933
2.2666666666666666,OPEN,0.29247334073723963
2.3333333333333335,OPEN,0.2966019076259392
2.4,OPEN,0.29299739688730886
2.466666666666667,OPEN,0.29241625634868695
2.533333333333333,OPEN,0.2895322962963629
2.6,OPEN,0.29281577504387923
2.6666666666666665,OPEN,0.2930494637692672
2.7333333333333334,OPEN,0.2889321294049566
2.8,OPEN,0.2863197663338156
2.8666666666666667,OPEN,0.2905227004854602
2.933333333333333,OPEN,0.2879949756838063
3.0,OPEN,0.289986249966913
3.066666666666667,OPEN,0.2900620325588784
3.1333333333333333,OPEN,0.2882483770313833
3.2,OPEN,0.289201440425377
3.2666666666666666,OPEN,0.2896324640435918
3.3333333333333335,OPEN,0.29043494982516393
3.4,OPEN,0.29177361207494745
3.466666666666667,CLOSED,0.21931490742734516
3.533333333333333,CLOSED,0.18536462112901897
3.6,CLOSED,0.21025341247312945
3.6666666666666665,CLOSED,0.24809059030911856
3.7333333333333334,OPEN,0.272344495592258
3.8,OPEN,0.2800836500262536
3.8666666666666667,OPEN,0.28473452167055824
3.933333333333333,OPEN,0.292627005455644
4.0,OPEN,0.2953356462169848
4.066666666666666,OPEN,0.29104483293394734
4.133333333333334,OPEN,0.29704320641152415
4.2,OPEN,0.29612842858185373
4.266666666666667,OPEN,0.30003656458289396
4.333333333333333,OPEN,0.2972702042296951
4.4,OPEN,0.30041497344875095
4.466666666666667,OPEN,0.29977283462089865
4.533333333333333,OPEN,0.29840612523264914
4.6,OPEN,0.292463356474671
4.666666666666667,OPEN,0.3117445431029185
4.733333333333333,OPEN,0.31679306666547125
4.8,OPEN,0.3191102769336594
4.866666666666666,OPEN,0.31694226802360725
4.933333333333334,OPEN,0.3184239078542194
5.0,OPEN,0.31901505644258477
5.066666666666666,OPEN,0.3210235258472126
5.133333333333334,OPEN,0.32133173471010157
5.2,OPEN,0.3264555583719323
5.266666666666667,OPEN,0.3290008563442241
5.333333333333333,OPEN,0.330056895992864
5.4,OPEN,0.3284050759805712
5.466666666666667,OPEN,0.3279570981274518
5.533333333333333,OPEN,0.3312357039433257
5.6,OPEN,0.3290411329320416
5.666666666666667,OPEN,0.32718512034604
5.733333333333333,OPEN,0.32849955525450225
5.8,OPEN,0.3276378337261334
5.866666666666666,OPEN,0.26651478478115603
5.933333333333334,CLOSED,0.17830969307285077
6.0,CLOSED,0.19473471727962013
6.066666666666666,OPEN,0.2777793205525655
6.133333333333334,OPEN,0.2938216591403577
6.2,OPEN,0.2945123368034027
6.266666666666667,OPEN,0.2998061298365252
6.333333333333333,OPEN,0.30296944791967156
6.4,CLOSED,0.21236825018597835
6.466666666666667,CLOSED,0.2397236590411802
6.533333333333333,OPEN,0.2769603199314543
6.6,OPEN,0.29308502465605535
6.666666666666667,OPEN,0.29562931382579655
6.733333333333333,OPEN,0.3041423717405646
6.8,OPEN,0.30494075367426954
6.866666666666666,CLOSED,0.23181135715967294
6.933333333333334,CLOSED,0.21503414418371056
7.0,CLOSED,0.1750191025908533
7.066666666666666,CLOSED,0.20633375913255264
7.133333333333334,CLOSED,0.24547217732443197
7.2,OPEN,0.27315314847403205
7.266666666666667,OPEN,0.27579265984383033
7.333333333333333,OPEN,0.28569233236283254
7.4,OPEN,0.2864548161581421
7.466666666666667,OPEN,0.2853176351381248
7.533333333333333,OPEN,0.2908942395241496
7.6,OPEN,0.29152777677554587
7.666666666666667,OPEN,0.2947392065208803
7.733333333333333,OPEN,0.29239861501646136
7.8,OPEN,0.28897937886579605
7.866666666666666,OPEN,0.29526929741567753
7.933333333333334,OPEN,0.2956121525212876
8.0,OPEN,0.3014617170933319
8.066666666666666,OPEN,0.2995419352844185
8.133333333333333,OPEN,0.300124888676898
8.2,OPEN,0.30069546956931625
8.266666666666667,OPEN,0.2981965511730247
8.333333333333334,OPEN,0.29724339392948773
8.4,OPEN,0.29742157186172463
8.466666666666667,OPEN,0.2945883419975691
8.533333333333333,OPEN,0.2935291651929189
8.6,OPEN,0.2907460260873752
8.666666666666666,OPEN,0.2916846473863952
8.733333333333333,OPEN,0.2979666375315695
8.8,OPEN,0.29727008046252545
8.866666666666667,OPEN,0.2911762266518917
8.933333333333334,OPEN,0.2922516378211544
9.0,OPEN,0.290613062424391
9.066666666666666,OPEN,0.2848614251992127
9.133333333333333,CLOSED,0.2437945307993541
9.2,CLOSED,0.1677160792601987
9.266666666666667,CLOSED,0.14074958842362756
9.333333333333334,CLOSED,0.14372274210995473
9.4,CLOSED,0.13205863069892948
9.466666666666667,CLOSED,0.17693208065645896
9.533333333333333,CLOSED,0.21593805119585036
9.6,CLOSED,0.2417219387328181
9.666666666666666,CLOSED,0.24161172733667935
9.733333333333333,OPEN,0.2521844823308819
9.8,OPEN,0.25557020737504565
9.866666666666667,OPEN,0.25843745450820216
9.933333333333334,OPEN,0.25688445890766237
10.0,OPEN,0.2608919033213043
10.066666666666666,OPEN,0.2650715315377823
10.133333333333333,OPEN,0.2726460019909717
10.2,OPEN,0.272615498269124
10.266666666666667,OPEN,0.27805218412502986
10.333333333333334,OPEN,0.28306708450560325
10.4,OPEN,0.28456803591749463
10.466666666666667,OPEN,0.2909553521951578
10.533333333333333,OPEN,0.28917842586156317
10.6,OPEN,0.28942031079631886
10.666666666666666,OPEN,0.28874951996698206
10.733333333333333,OPEN,0.2871906177881075
10.8,OPEN,0.28796960428407464
10.866666666666667,OPEN,0.2895664151675868
10.933333333333334,OPEN,0.2978562019923652
11.0,OPEN,0.2991835613248396
11.066666666666666,OPEN,0.28383478766052783
11.133333333333333,CLOSED,0.16328565039854614
11.2,CLOSED,0.16578479911766641
11.266666666666667,CLOSED,0.16305415861649308
11.333333333333334,CLOSED,0.22588254006172065
11.4,OPEN,0.25019691961312135
11.466666666666667,OPEN,0.2646316990890545
11.533333333333333,OPEN,0.2785239338685972
11.6,OPEN,0.2817590467573775
11.666666666666666,OPEN,0.2834125515779321
11.733333333333333,OPEN,0.2845193617372618
11.8,OPEN,0.2873952673956489
11.866666666666667,OPEN,0.2919701304501653
11.933333333333334,OPEN,0.29766783620551124
12.0,OPEN,0.29807654081745905
12.066666666666666,OPEN,0.2943908565331502
12.133333333333333,OPEN,0.29478420190574117
12.2,OPEN,0.29971019128593906
12.266666666666667,OPEN,0.29599166580648095
12.333333333333334,OPEN,0.29978121275654923
12.4,OPEN,0.29891447135185056
12.466666666666667,OPEN,0.2974299376952496
12.533333333333333,OPEN,0.2970105415430487
12.6,OPEN,0.2934268287770232
