Timestamp (s),Gaze Direction,Gaze Ratio
16.133333333333333,CENTER,0.5587058102533117
16.2,CENTER,0.5598496368228241
16.266666666666666,CENTER,0.5546299047791463
16.333333333333332,CENTER,0.5478907767521857
16.4,CENTER,0.5165095946912854
16.466666666666665,CENTER,0.503624069915826
16.533333333333335,CENTER,0.5038790772430305
16.6,CENTER,0.5015494858067154
16.666666666666668,CENTER,0.4979139307977971
16.733333333333334,CENTER,0.4931312980458805
16.8,CENTER,0.4988214313581818
16.866666666666667,CENTER,0.4944901461531102
16.933333333333334,CENTER,0.49915382425091676
17.0,CENTER,0.48891497112605803
17.066666666666666,CENTER,0.49321815197029206
17.133333333333333,CENTER,0.4899538020628046
17.2,CENTER,0.48651980300932096
17.266666666666666,CENTER,0.4892743315502368
17.333333333333332,CENTER,0.4888633592002654
17.4,CENTER,0.48465014646350496
17.466666666666665,CENTER,0.49661001556086953
17.533333333333335,CENTER,0.49685018562533406
17.6,CENTER,0.5009984751728369
17.666666666666668,CENTER,0.5137124357877431
17.733333333333334,CENTER,0.5220233760842371
17.8,CENTER,0.5187284218267094
17.866666666666667,CENTER,0.48782404379204114
17.933333333333334,CENTER,0.5538332894405584
18.0,CENTER,0.5327606697175973
18.066666666666666,CENTER,0.5069072431853563
18.133333333333333,CENTER,0.48234934008556063
18.2,CENTER,0.4701272561540231
18.266666666666666,CENTER,0.46717547343617083
18.333333333333332,CENTER,0.4775806721851959
18.4,CENTER,0.5166394736800406
18.466666666666665,CENTER,0.5229501497770983
18.533333333333335,CENTER,0.5199194271725756
18.6,CENTER,0.5276946929431569
18.666666666666668,CENTER,0.5310107834675635
18.733333333333334,CENTER,0.5184867169581089
18.8,CENTER,0.5111530557301938
18.866666666666667,CENTER,0.5048095322995378
18.933333333333334,CENTER,0.49971201386459196
19.0,CENTER,0.5035422116998751
19.066666666666666,CENTER,0.5084156609433605
19.133333333333333,CENTER,0.5022931801530486
19.2,CENTER,0.5027664885383731
19.266666666666666,CENTER,0.5037908758354241
19.333333333333332,CENTER,0.5071368380011048
19.4,CENTER,0.5063992537104782
19.466666666666665,CENTER,0.5076868902187135
19.533333333333335,CENTER,0.5059009219755081
19.6,CENTER,0.5091067978437581
19.666666666666668,CENTER,0.5515478261114599
19.733333333333334,CENTER,0.5653319881111181
19.8,CENTER,0.5652500662844389
19.866666666666667,CENTER,0.5693267720843819
19.933333333333334,CENTER,0.5618233167955731
20.0,CENTER,0.5316218540963147
20.066666666666666,CENTER,0.5239690000879748
20.133333333333333,CENTER,0.5221425589176962
20.2,CENTER,0.5216295078299965
20.266666666666666,CENTER,0.515794952241831
20.333333333333332,CENTER,0.5150450875929956
20.4,CENTER,0.5130276661899043
20.466666666666665,CENTER,0.5236328466519647
20.533333333333335,CENTER,0.5150037301518162
20.6,CENTER,0.5077267259013053
20.666666666666668,CENTER,0.5132084961019984
20.733333333333334,CENTER,0.5142797342954379
20.8,CENTER,0.5145027907971673
20.866666666666667,CENTER,0.5388218141121811
20.933333333333334,CENTER,0.5303354618871489
21.0,CENTER,0.5396646997498575
21.066666666666666,CENTER,0.5543258430975837
21.133333333333333,CENTER,0.542354343450038
21.2,CENTER,0.5462185941458391
21.266666666666666,CENTER,0.540321458493334
21.333333333333332,CENTER,0.5445813168096825
21.4,CENTER,0.5396523629379655
21.466666666666665,CENTER,0.539880333115642
21.533333333333335,CENTER,0.5402132886280951
21.6,CENTER,0.514753395291435
21.666666666666668,CENTER,0.4591199524520666
21.733333333333334,CENTER,0.4392722149211307
21.8,CENTER,0.445800968298618
21.866666666666667,CENTER,0.44934042995015083
21.933333333333334,CENTER,0.4517863779806104
22.0,CENTER,0.4380312806155563
22.066666666666666,CENTER,0.4263400637568673
22.133333333333333,CENTER,0.42587697866035584
22.2,CENTER,0.4252349204295319
22.266666666666666,CENTER,0.42626346914588453
22.333333333333332,CENTER,0.5007856493639657
22.4,CENTER,0.5544600320368334
22.466666666666665,CENTER,0.523758442183312
22.533333333333335,CENTER,0.5200440119285333
22.6,CENTER,0.5173187967584967
22.666666666666668,CENTER,0.517244809721017
22.733333333333334,CENTER,0.5172310840588193
22.8,CENTER,0.5156876732465674
22.866666666666667,CENTER,0.4869761761619751
22.933333333333334,CENTER,0.4809393987673639
23.0,CENTER,0.48485412484000506
23.066666666666666,CENTER,0.4849406082855293
23.133333333333333,CENTER,0.5269946417010206
23.2,CENTER,0.5388343284446698
23.266666666666666,CENTER,0.5376480258936218
23.333333333333332,CENTER,0.5113397560605759
23.4,CENTER,0.4965442245334361
23.466666666666665,CENTER,0.4920630815515564
23.533333333333335,CENTER,0.48726645794307233
23.6,CENTER,0.509644272314655
23.666666666666668,CENTER,0.5150906812932571
23.733333333333334,CENTER,0.5102358091333923
23.8,CENTER,0.5078507743083109
23.866666666666667,CENTER,0.5047622651590883
23.933333333333334,CENTER,0.49545245780123565
24.0,CENTER,0.49110813086663896
24.066666666666666,CENTER,0.47666053983003576
24.133333333333333,CENTER,0.484850188913419
24.2,CENTER,0.4866634245403416
24.266666666666666,CENTER,0.47395814832012
24.333333333333332,CENTER,0.4866134784634837
24.4,CENTER,0.4942627799669367
24.466666666666665,CENTER,0.5055059285134353
24.533333333333335,CENTER,0.5033812887851284
24.6,CENTER,0.5058801484395357
24.666666666666668,CENTER,0.5525954186846118
24.733333333333334,CENTER,0.5224190169172548
24.8,CENTER,0.5311758179266705
24.866666666666667,CENTER,0.5068287645979286
24.933333333333334,CENTER,0.5029793909396716
25.0,CENTER,0.4963534608885119
25.066666666666666,CENTER,0.4926158471398237
25.133333333333333,CENTER,0.4992681243821838
25.2,CENTER,0.49497985422930457
25.266666666666666,CENTER,0.5023011451285098
25.333333333333332,CENTER,0.49461095597729066
25.4,CENTER,0.5188259883807348
25.466666666666665,CENTER,0.5043971774531295
25.533333333333335,CENTER,0.5446029698408642
25.6,CENTER,0.5314162835745821
25.666666666666668,CENTER,0.525161842065825
25.733333333333334,CENTER,0.5134505570058944
25.8,CENTER,0.5158942081988572
25.866666666666667,CENTER,0.5110618058017528
25.933333333333334,CENTER,0.5105755547362014
26.0,CENTER,0.5144209474514566
26.066666666666666,CENTER,0.5130829071097266
26.133333333333333,CENTER,0.5156824428425799
26.2,CENTER,0.5108431858307927
26.266666666666666,CENTER,0.515557464800271
26.333333333333332,CENTER,0.513715100500419
26.4,CENTER,0.5086884648686031
26.466666666666665,CENTER,0.4994875616541037
26.533333333333335,CENTER,0.5083842028683582
26.6,CENTER,0.5185232017948398
26.666666666666668,CENTER,0.5237338896479458
26.733333333333334,CENTER,0.5275101405818345
26.8,CENTER,0.5334390386100487
26.866666666666667,CENTER,0.5207941829949941
26.933333333333334,CENTER,0.5342223729374423
27.0,CENTER,0.5507294997521728
27.066666666666666,CENTER,0.5169221988326824
27.133333333333333,CENTER,0.5188805168244698
27.2,CENTER,0.5129297296101212
27.266666666666666,CENTER,0.5161429750325042
27.333333333333332,CENTER,0.5164078628292256
27.4,CENTER,0.5183731303878238
27.466666666666665,CENTER,0.5086633762840317
27.533333333333335,CENTER,0.507025383583536
27.6,CENTER,0.5099369040264404
27.666666666666668,CENTER,0.5381030301691518
27.733333333333334,CENTER,0.5489416875970019
27.8,CENTER,0.5460771847321836
27.866666666666667,CENTER,0.5392217251989417
27.933333333333334,CENTER,0.5589521319658529
28.0,CENTER,0.5601854197243094
28.066666666666666,CENTER,0.5585967504826894
28.133333333333333,CENTER,0.5514639637223666
28.2,CENTER,0.5740723703348456
28.266666666666666,CENTER,0.5767442726439933
28.333333333333332,CENTER,0.571703240152948
28.4,CENTER,0.5772284105886684
28.466666666666665,CENTER,0.566890632132134
28.533333333333335,CENTER,0.5367370680571935
28.6,CENTER,0.523360142919351
28.666666666666668,CENTER,0.5139949771003923
28.733333333333334,CENTER,0.49703098716173677
28.8,CENTER,0.49825982343114494
28.866666666666667,CENTER,0.49725750307240774
28.933333333333334,CENTER,0.49057419421521
29.0,CENTER,0.47520687726973604
29.066666666666666,CENTER,0.45369518603824466
29.133333333333333,CENTER,0.4575930304742929
29.2,CENTER,0.45504063592514987
29.266666666666666,CENTER,0.4609049440320009
29.333333333333332,CENTER,0.4561733231477174
29.4,CENTER,0.46243662717825706
29.466666666666665,CENTER,0.4590030472487766
29.533333333333335,CENTER,0.49402866565382364
29.6,CENTER,0.5087931595737458
29.666666666666668,CENTER,0.5119184176336623
29.733333333333334,CENTER,0.5289309432321239
29.8,CENTER,0.5498443883659043
29.866666666666667,CENTER,0.5397246512585352
29.933333333333334,CENTER,0.5381985266803051
30.0,CENTER,0.5397982775254435
30.066666666666666,CENTER,0.5473179053361501
30.133333333333333,CENTER,0.5439029948721726
30.2,CENTER,0.47237052513731964
30.266666666666666,CENTER,0.4468800404548593
30.333333333333332,CENTER,0.444218948258655
30.4,CENTER,0.44622261772917926
30.466666666666665,CENTER,0.46053546301922355
30.533333333333335,CENTER,0.49129591548164053
30.6,CENTER,0.5263396958194634
30.666666666666668,CENTER,0.5070331089034863
30.733333333333334,CENTER,0.5045975184334252
30.8,CENTER,0.5248861733540631
30.866666666666667,CENTER,0.5337345395584765
30.933333333333334,CENTER,0.5395153413835747
31.0,CENTER,0.5316940986551537
31.066666666666666,CENTER,0.5230400382432676
31.133333333333333,CENTER,0.5246694576712754
31.2,CENTER,0.5302762310171035
31.266666666666666,CENTER,0.5423540055178773
31.333333333333332,CENTER,0.5366302076758573
31.4,CENTER,0.5217291408453583
31.466666666666665,CENTER,0.5415340412676302
31.533333333333335,CENTER,0.5381233050565257
31.6,CENTER,0.5312300751503656
31.666666666666668,CENTER,0.5059638881663153
31.733333333333334,CENTER,0.4891682010637423
31.8,CENTER,0.4858848904402211
31.866666666666667,CENTER,0.47605158651767854
31.933333333333334,CENTER,0.48058366911312855
32.0,CENTER,0.48125902705915347
32.06666666666667,CENTER,0.4883671810306609
32.13333333333333,CENTER,0.4952632597830503
32.2,CENTER,0.4958808527356109
32.266666666666666,CENTER,0.5018945307214872
32.333333333333336,CENTER,0.5002277983140417
32.4,CENTER,0.5062843955771055
32.46666666666667,CENTER,0.5133318998449645
32.53333333333333,CENTER,0.48068496708579406
32.6,CENTER,0.4403066457986237
32.666666666666664,CENTER,0.4465789804473488
32.733333333333334,CENTER,0.45002128686748244
32.8,CENTER,0.4503605712783568
32.86666666666667,CENTER,0.45202100396693234
32.93333333333333,CENTER,0.45529166587288583
33.0,CENTER,0.5037203857427262
33.06666666666667,CENTER,0.5067555495244582
33.13333333333333,CENTER,0.49978945444155487
33.2,CENTER,0.4949163476478058
33.266666666666666,CENTER,0.500900347362612
33.333333333333336,CENTER,0.4953996731608123
33.4,CENTER,0.4907608893338631
33.46666666666667,CENTER,0.422312825879786
33.53333333333333,CENTER,0.4088639087115669
33.6,CENTER,0.42958231489158666
33.666666666666664,CENTER,0.4245878738648457
33.733333333333334,CENTER,0.45098145292341807
33.8,CENTER,0.48160751689323744
33.86666666666667,CENTER,0.4732616342915781
33.93333333333333,CENTER,0.4770410936975312
34.0,CENTER,0.4870707698818004
34.06666666666667,CENTER,0.4867932178937271
34.13333333333333,CENTER,0.4886198291733763
34.2,CENTER,0.4811340265645212
34.266666666666666,CENTER,0.4691995144029105
34.333333333333336,CENTER,0.5124931883009682
34.4,CENTER,0.515991178746444
34.46666666666667,CENTER,0.44974547224667316
34.53333333333333,CENTER,0.39592962905888396
34.6,CENTER,0.4004581602940519
34.666666666666664,CENTER,0.41506020894261797
34.733333333333334,CENTER,0.4467783108206259
34.8,CENTER,0.449640598262352
34.86666666666667,CENTER,0.4456475044723104
34.93333333333333,CENTER,0.4444190214460476
35.0,CENTER,0.44381340383785456
35.06666666666667,CENTER,0.44752854845489726
35.13333333333333,CENTER,0.4593137372362266
35.2,CENTER,0.45723218092601114
35.266666666666666,CENTER,0.45642037571646976
35.333333333333336,CENTER,0.45314775564864473
35.4,CENTER,0.48303080104512164
35.46666666666667,CENTER,0.5324645695688496
35.53333333333333,CENTER,0.5325821963786188
35.6,CENTER,0.5252364686068817
35.666666666666664,CENTER,0.5212113628120246
35.733333333333334,CENTER,0.5170947478681815
35.8,CENTER,0.5128247205782105
35.86666666666667,CENTER,0.5109560005453377
35.93333333333333,CENTER,0.5218816685208543
36.0,CENTER,0.5233361771412977
36.06666666666667,CENTER,0.5175032050735102
36.13333333333333,CENTER,0.49750592720430337
36.2,CENTER,0.46308372642083256
36.266666666666666,CENTER,0.46268349607576875
36.333333333333336,CENTER,0.463074628431314
36.4,CENTER,0.45225720743708087
36.46666666666667,CENTER,0.4408054898550614
36.53333333333333,CENTER,0.4263381315238769
36.6,CENTER,0.42838937424609314
36.666666666666664,CENTER,0.48261547911437014
36.733333333333334,CENTER,0.5094750714282537
36.8,CENTER,0.5042603082970308
36.86666666666667,CENTER,0.5013844920611266
36.93333333333333,CENTER,0.49727304914172055
37.0,CENTER,0.513527885156383
37.06666666666667,CENTER,0.5277389766129408
37.13333333333333,CENTER,0.5265212258546436
37.2,CENTER,0.521057883802958
37.266666666666666,CENTER,0.5198449969274292
37.333333333333336,CENTER,0.5208689066876162
37.4,CENTER,0.5219355614873094
37.46666666666667,CENTER,0.5213291642072216
37.53333333333333,CENTER,0.5139353635334555
37.6,CENTER,0.5192187612385095
37.666666666666664,CENTER,0.5100877492275702
37.733333333333334,CENTER,0.5168902883765798
37.8,CENTER,0.5654287278885433
37.86666666666667,CENTER,0.555119693526569
37.93333333333333,CENTER,0.5449716934413211
38.0,CENTER,0.5480569963555375
38.06666666666667,CENTER,0.5479719684069753
38.13333333333333,CENTER,0.5463047898396931
38.2,CENTER,0.5410306296219254
38.266666666666666,CENTER,0.5315000108903
38.333333333333336,CENTER,0.529367442910283
38.4,CENTER,0.5367880686137303
38.46666666666667,CENTER,0.5572607662512099
38.53333333333333,CENTER,0.5418216961779924
38.6,CENTER,0.44591811766387635
38.666666666666664,CENTER,0.40119763063203584
38.733333333333334,CENTER,0.4133193842495039
38.8,CENTER,0.4178098861890689
38.86666666666667,CENTER,0.418803194673086
38.93333333333333,CENTER,0.4167883522158646
39.0,CENTER,0.4400579635073132
39.06666666666667,CENTER,0.5503582929748053
39.13333333333333,CENTER,0.5559090504275146
39.2,CENTER,0.5435496359195406
39.266666666666666,CENTER,0.5430985636026867
39.333333333333336,CENTER,0.5421033403832006
39.4,CENTER,0.5651165086439587
39.46666666666667,CENTER,0.5665298054119685
39.53333333333333,CENTER,0.5652447833232613
39.6,CENTER,0.5702397033254258
39.666666666666664,CENTER,0.5166169289454595
39.733333333333334,CENTER,0.5629283144504953
39.8,CENTER,0.5770057202419678
39.86666666666667,CENTER,0.5617235306670566
39.93333333333333,CENTER,0.5521059984264054
40.0,CENTER,0.5468655980840907
40.06666666666667,CENTER,0.541238650751172
40.13333333333333,CENTER,0.5404817914667525
40.2,CENTER,0.5403779626476946
40.266666666666666,CENTER,0.544127402622076
40.333333333333336,CENTER,0.5370018680157626
40.4,CENTER,0.5404165989370918
40.46666666666667,CENTER,0.5406722268119214
40.53333333333333,CENTER,0.5434017752143108
40.6,CENTER,0.5420047549504459
40.666666666666664,CENTER,0.5412039536100872
40.733333333333334,CENTER,0.5449416421975688
40.8,CENTER,0.5450759490827549
40.86666666666667,CENTER,0.5465539944416881
40.93333333333333,CENTER,0.5425261186599496
41.0,CENTER,0.49429849029457373
41.06666666666667,CENTER,0.4783652012435777
41.13333333333333,CENTER,0.4244430896606025
41.2,CENTER,0.44756639778461205
41.266666666666666,CENTER,0.42898641762270273
41.333333333333336,CENTER,0.4248989747669562
41.4,CENTER,0.42918127144978013
41.46666666666667,CENTER,0.4441358260594621
41.53333333333333,CENTER,0.45245879598802297
41.6,CENTER,0.5245702079136976
41.666666666666664,CENTER,0.5342419125466076
41.733333333333334,CENTER,0.5309457061855538
41.8,CENTER,0.5379137808454831
41.86666666666667,CENTER,0.49799081623419716
41.93333333333333,CENTER,0.4905566027270658
42.0,CENTER,0.47684863165219804
42.06666666666667,CENTER,0.4673357578346113
42.13333333333333,CENTER,0.48237525606436715
42.2,CENTER,0.4918152282422933
42.266666666666666,CENTER,0.47581186155022637
42.333333333333336,CENTER,0.47208870937204256
42.4,CENTER,0.4633496552908461
42.46666666666667,CENTER,0.5115089015172833
42.53333333333333,CENTER,0.5188269010580019
42.6,CENTER,0.5087941475415987
42.666666666666664,CENTER,0.5120069389717719
42.733333333333334,CENTER,0.5381101501782437
42.8,CENTER,0.5776495839322192
42.86666666666667,CENTER,0.5608633451324816
42.93333333333333,CENTER,0.5499612061316175
43.0,CENTER,0.5434703364430372
43.06666666666667,CENTER,0.5531069849537468
43.13333333333333,CENTER,0.5481442931894533
43.2,CENTER,0.5496714500650075
43.266666666666666,CENTER,0.5382136117545256
43.333333333333336,CENTER,0.5315661972460404
43.4,CENTER,0.5223865815758543
43.46666666666667,CENTER,0.5170179036497005
43.53333333333333,CENTER,0.5166256434395505
43.6,CENTER,0.5224048022299267
43.666666666666664,CENTER,0.509648276347762
43.733333333333334,CENTER,0.4518819831028351
43.8,CENTER,0.41608596974540507
43.86666666666667,CENTER,0.3864375487846201
43.93333333333333,RIGHT,0.36682202796788754
44.0,RIGHT,0.3957278726954185
44.06666666666667,RIGHT,0.4710401603608296
44.13333333333333,CENTER,0.5465765819434428
44.2,CENTER,0.5632929769485944
44.266666666666666,CENTER,0.5563519795647822
44.333333333333336,CENTER,0.5454180320331847
44.4,CENTER,0.5371622270008891
44.46666666666667,CENTER,0.5260436711480646
44.53333333333333,CENTER,0.5270674769885733
44.6,CENTER,0.5187671367364105
44.666666666666664,CENTER,0.516764362790974
44.733333333333334,CENTER,0.5124917874236495
44.8,CENTER,0.49847078987883797
44.86666666666667,CENTER,0.5054662894313696
44.93333333333333,CENTER,0.49287423777893424
45.0,CENTER,0.4366190390680316
