Timestamp (s),Eye State,EAR Value
0.0,OPEN,0.3645551677037083
0.06666666666666667,OPEN,0.35634624005297477
0.13333333333333333,OPEN,0.3593860602346246
0.2,OPEN,0.359849489092194
0.26666666666666666,OPEN,0.3572760030421618
0.3333333333333333,OPEN,0.3576808840265928
0.4,OPEN,0.36338105934671416
0.4666666666666667,OPEN,0.3624453186573581
0.5333333333333333,OPEN,0.36092109089253765
0.6,OPEN,0.3582575580219489
0.6666666666666666,OPEN,0.2786497341655383
0.7333333333333333,OPEN,0.2588562067633287
0.8,OPEN,0.36770570957325044
0.8666666666666667,OPEN,0.38298966522792066
0.9333333333333333,OPEN,0.3848876449803501
1.0,OPEN,0.39862578259572107
1.0666666666666667,OPEN,0.40759904582775136
1.1333333333333333,OPEN,0.40377491592828485
1.2,OPEN,0.4033235841236859
1.2666666666666666,OPEN,0.3958166854924431
1.3333333333333333,OPEN,0.40744279986665366
1.4,OPEN,0.39731749707007946
1.4666666666666666,OPEN,0.299072423555529
1.5333333333333334,OPEN,0.29075556807693786
1.6,OPEN,0.29962844506445074
1.6666666666666667,OPEN,0.31538611003992245
1.7333333333333334,OPEN,0.3374838887804946
1.8,OPEN,0.34869369479814405
1.8666666666666667,OPEN,0.3522692961620745
1.9333333333333333,OPEN,0.34677229108266816
2.0,OPEN,0.35194339115211815
2.066666666666667,OPEN,0.3513510548446227
2.1333333333333333,OPEN,0.3607286179222964
2.2,OPEN,0.35889715177513526
2.2666666666666666,OPEN,0.36027555580007875
2.3333333333333335,OPEN,0.35989661622028046
2.4,OPEN,0.3618384443456474
2.466666666666667,OPEN,0.36759630075888816
2.533333333333333,OPEN,0.3588328546166827
2.6,OPEN,0.36058629418658306
2.6666666666666665,OPEN,0.3625235395169607
2.7333333333333334,OPEN,0.36646379328085965
2.8,OPEN,0.3722524998208079
2.8666666666666667,OPEN,0.37542423739018593
2.933333333333333,OPEN,0.3753182571554142
3.0,OPEN,0.3681287532496408
3.066666666666667,OPEN,0.3677918343538428
3.1333333333333333,OPEN,0.36360421056611314
3.2,OPEN,0.3653691373268113
3.2666666666666666,OPEN,0.3659916564619793
3.3333333333333335,OPEN,0.36173935010346225
3.4,OPEN,0.3604549403093436
3.466666666666667,OPEN,0.3581847173573416
3.533333333333333,OPEN,0.3335122009130811
3.6,OPEN,0.3385606524266126
3.6666666666666665,OPEN,0.337832653419354
3.7333333333333334,OPEN,0.34174154233460763
3.8,OPEN,0.3438637208135964
3.8666666666666667,OPEN,0.34231281406790914
3.933333333333333,OPEN,0.3479609246194532
4.0,OPEN,0.3481993645038248
4.066666666666666,OPEN,0.35928584936097707
4.133333333333334,OPEN,0.34403239421486587
4.2,CLOSED,0.23762107006826677
4.266666666666667,CLOSED,0.21092710603897213
4.333333333333333,OPEN,0.27030319992922636
4.4,OPEN,0.3186107799284937
4.466666666666667,OPEN,0.34066036283729395
4.533333333333333,OPEN,0.3421466859393024
4.6,OPEN,0.34258315648161897
4.666666666666667,OPEN,0.3487823282068936
4.733333333333333,OPEN,0.3609745845623655
4.8,OPEN,0.3591047370782273
4.866666666666666,OPEN,0.35614485312750077
4.933333333333334,OPEN,0.354810469370164
5.0,OPEN,0.35825910451509346
5.066666666666666,OPEN,0.3536672114506416
5.133333333333334,OPEN,0.3592578280441213
5.2,OPEN,0.3618680581552972
5.266666666666667,OPEN,0.36524989213183745
5.333333333333333,OPEN,0.3511475070530662
5.4,OPEN,0.35549193397141066
5.466666666666667,OPEN,0.3472050031319738
5.533333333333333,OPEN,0.364665950136347
5.6,OPEN,0.35839904738718664
5.666666666666667,OPEN,0.36956498216120437
5.733333333333333,OPEN,0.36351486801175403
5.8,OPEN,0.3751925738256284
5.866666666666666,OPEN,0.3662895200143882
5.933333333333334,OPEN,0.3281520234551676
6.0,OPEN,0.27031302094736176
6.066666666666666,OPEN,0.30433723953779523
6.133333333333334,OPEN,0.3432889244738074
6.2,OPEN,0.34416771288387027
6.266666666666667,OPEN,0.3469666752372119
6.333333333333333,OPEN,0.3470105633232223
6.4,OPEN,0.3622373987125178
6.466666666666667,OPEN,0.3684437142804259
6.533333333333333,OPEN,0.3743628175807995
6.6,OPEN,0.3725809156427551
6.666666666666667,OPEN,0.3721574456401212
6.733333333333333,OPEN,0.3712275382382655
6.8,OPEN,0.3739575008468584
6.866666666666666,OPEN,0.37424572453850097
6.933333333333334,OPEN,0.3738181956118153
7.0,OPEN,0.2577563620167688
7.066666666666666,CLOSED,0.14387901685169924
7.133333333333334,CLOSED,0.1366034513096867
7.2,CLOSED,0.1363955728424804
7.266666666666667,CLOSED,0.1315309752090265
7.333333333333333,CLOSED,0.14772200922348852
7.4,CLOSED,0.1325116417949923
7.466666666666667,CLOSED,0.1373095367201471
7.533333333333333,CLOSED,0.1478255157154162
7.6,CLOSED,0.1639999455512457
7.666666666666667,CLOSED,0.1908160445652219
7.733333333333333,CLOSED,0.23799004834612308
7.8,OPEN,0.34041293474763656
7.866666666666666,OPEN,0.36214504097867267
7.933333333333334,OPEN,0.37251121608074594
8.0,OPEN,0.3887304283732832
8.066666666666666,OPEN,0.3804108988225554
8.133333333333333,OPEN,0.354006751134851
8.2,CLOSED,0.19420446662950003
8.266666666666667,CLOSED,0.202838400701581
8.333333333333334,CLOSED,0.1729691361442271
8.4,OPEN,0.3311468853613886
8.466666666666667,OPEN,0.3369107015000976
8.533333333333333,OPEN,0.3249290440517646
8.6,OPEN,0.3369093217712603
8.666666666666666,OPEN,0.3429518850642068
8.733333333333333,OPEN,0.3089336231982057
8.8,CLOSED,0.18202611242234212
8.866666666666667,OPEN,0.2857609565480018
8.933333333333334,OPEN,0.3203547330902533
9.0,OPEN,0.3319518673198313
9.066666666666666,OPEN,0.34815178099310157
9.133333333333333,OPEN,0.36442711994228993
9.2,OPEN,0.36213747648526096
9.266666666666667,OPEN,0.3704184874531574
9.333333333333334,OPEN,0.3734825362569656
9.4,OPEN,0.3665855967825013
9.466666666666667,OPEN,0.3595492532249614
9.533333333333333,OPEN,0.3642501895385032
9.6,OPEN,0.36480515308605654
9.666666666666666,OPEN,0.3670056785369808
9.733333333333333,OPEN,0.36090463497197356
9.8,CLOSED,0.21969291428396887
9.866666666666667,CLOSED,0.2063417013965565
9.933333333333334,CLOSED,0.23852299103077015
10.0,OPEN,0.34482403331020495
10.066666666666666,OPEN,0.3551906564705296
10.133333333333333,OPEN,0.3130574141825888
10.2,OPEN,0.3205323920660378
10.266666666666667,OPEN,0.3182887608702692
10.333333333333334,CLOSED,0.22720157035734717
10.4,CLOSED,0.21781201585867815
10.466666666666667,OPEN,0.26708774968899796
10.533333333333333,OPEN,0.2928533982419427
10.6,OPEN,0.3113495395210244
10.666666666666666,OPEN,0.3083787513122941
10.733333333333333,OPEN,0.32174259348953727
10.8,OPEN,0.33200522488338513
10.866666666666667,OPEN,0.3340214489803518
10.933333333333334,OPEN,0.3370895887692641
11.0,OPEN,0.3423632058985817
11.066666666666666,OPEN,0.3458500966090621
11.133333333333333,OPEN,0.34186621329452127
11.2,OPEN,0.3396837257606238
11.266666666666667,OPEN,0.3464788508609902
11.333333333333334,OPEN,0.3536532360319997
11.4,OPEN,0.34708046137016985
11.466666666666667,OPEN,0.3534383892810242
11.533333333333333,OPEN,0.35480774308128993
11.6,OPEN,0.3462694959800948
11.666666666666666,CLOSED,0.2360424181823691
11.733333333333333,CLOSED,0.15916929526792234
11.8,CLOSED,0.15323510499486723
11.866666666666667,CLOSED,0.1489110381148448
11.933333333333334,CLOSED,0.15151525198074692
12.0,CLOSED,0.15315315590791287
12.066666666666666,CLOSED,0.1518392657562906
12.133333333333333,CLOSED,0.1516915720838567
12.2,CLOSED,0.15345658481751845
12.266666666666667,CLOSED,0.15237944426066105
12.333333333333334,CLOSED,0.14918979942632404
12.4,CLOSED,0.14898600868109146
12.466666666666667,CLOSED,0.14698081240280694
12.533333333333333,CLOSED,0.15138879298379837
12.6,CLOSED,0.1555747214668971
12.666666666666666,CLOSED,0.1500364069284641
12.733333333333333,CLOSED,0.15309919063883592
12.8,OPEN,0.3530494712313365
12.866666666666667,OPEN,0.36164250092242833
12.933333333333334,OPEN,0.34964086501116354
